PartitionKey,FileName,Caller_CodeUnit,Caller_CodeUnit_Database,Caller_CodeUnit_Schema,Caller_CodeUnit_Name,Caller_CodeUnit_FullName,Referenced_Element_Type,Referenced_Element_Database,Referenced_Element_Schema,Referenced_Element_Name,Referenced_Element_FullName,Line,Relation_Type
85141c89-454c-4332-ac2a-5a045f33db04,04_risk_compliance_tables.sql,CREATE TABLE,N/A,risk,capital_adequacy,risk.capital_adequacy,CREATE TABLE,N/A,core,employees,core.employees,432,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,04_risk_compliance_tables.sql,CREATE TABLE,N/A,risk,capital_adequacy,risk.capital_adequacy,CREATE TABLE,N/A,core,employees,core.employees,433,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,CREATE TABLE,N/A,core,customers,core.customers,39,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,CREATE TABLE,N/A,loans,loan_products,loans.loan_products,40,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,CREATE TABLE,N/A,core,employees,core.employees,53,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,CREATE TABLE,N/A,core,employees,core.employees,54,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,CREATE TABLE,N/A,core,branches,core.branches,55,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_application_documents,loans.loan_application_documents,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,64,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_application_documents,loans.loan_application_documents,CREATE TABLE,N/A,core,employees,core.employees,73,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_scoring_models,loans.credit_scoring_models,CREATE TABLE,N/A,core,employees,core.employees,91,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_scoring_models,loans.credit_scoring_models,CREATE TABLE,N/A,core,employees,core.employees,92,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_scores,loans.credit_scores,CREATE TABLE,N/A,core,customers,core.customers,103,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_scores,loans.credit_scores,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,104,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_scores,loans.credit_scores,CREATE TABLE,N/A,loans,credit_scoring_models,loans.credit_scoring_models,105,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_scores,loans.credit_scores,CREATE TABLE,N/A,core,employees,core.employees,112,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,underwriting_criteria,loans.underwriting_criteria,CREATE TABLE,N/A,loans,loan_products,loans.loan_products,120,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,underwriting_decisions,loans.underwriting_decisions,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,136,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,underwriting_decisions,loans.underwriting_decisions,CREATE TABLE,N/A,core,employees,core.employees,137,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,underwriting_decisions,loans.underwriting_decisions,CREATE TABLE,N/A,core,employees,core.employees,151,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,loans,loan_applications,loans.loan_applications,160,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,core,customers,core.customers,161,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,loans,loan_products,loans.loan_products,162,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,core,accounts,core.accounts,163,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,core,employees,core.employees,184,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,core,employees,core.employees,185,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loans,loans.loans,CREATE TABLE,N/A,core,branches,core.branches,186,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,CREATE TABLE,N/A,loans,loans,loans.loans,194,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,CREATE TABLE,N/A,core,employees,core.employees,206,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_payments,loans.loan_payments,CREATE TABLE,N/A,core,transactions,core.transactions,207,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_schedules,loans.loan_schedules,CREATE TABLE,N/A,loans,loans,loans.loans,214,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_collateral,loans.loan_collateral,CREATE TABLE,N/A,loans,loans,loans.loans,244,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_collateral,loans.loan_collateral,CREATE TABLE,N/A,loans,collateral_types,loans.collateral_types,245,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_guarantors,loans.loan_guarantors,CREATE TABLE,N/A,loans,loans,loans.loans,264,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_guarantors,loans.loan_guarantors,CREATE TABLE,N/A,core,customers,core.customers,265,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_modifications,loans.loan_modifications,CREATE TABLE,N/A,loans,loans,loans.loans,279,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_modifications,loans.loan_modifications,CREATE TABLE,N/A,core,employees,core.employees,292,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,delinquency_tracking,loans.delinquency_tracking,CREATE TABLE,N/A,loans,loans,loans.loans,301,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,delinquency_tracking,loans.delinquency_tracking,CREATE TABLE,N/A,core,employees,core.employees,314,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,charge_offs,loans.charge_offs,CREATE TABLE,N/A,loans,loans,loans.loans,323,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,charge_offs,loans.charge_offs,CREATE TABLE,N/A,core,employees,core.employees,331,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,charge_offs,loans.charge_offs,CREATE TABLE,N/A,core,gl_accounts,core.gl_accounts,332,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,recovery_tracking,loans.recovery_tracking,CREATE TABLE,N/A,loans,charge_offs,loans.charge_offs,340,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,recovery_tracking,loans.recovery_tracking,CREATE TABLE,N/A,core,employees,core.employees,349,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_provisions,loans.loan_provisions,CREATE TABLE,N/A,loans,loans,loans.loans,356,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_provisions,loans.loan_provisions,CREATE TABLE,N/A,core,employees,core.employees,366,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_provisions,loans.loan_provisions,CREATE TABLE,N/A,core,gl_accounts,core.gl_accounts,367,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_pricing,loans.loan_pricing,CREATE TABLE,N/A,loans,loan_products,loans.loan_products,391,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,servicing_rights,loans.servicing_rights,CREATE TABLE,N/A,loans,loans,loans.loans,413,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,escrow_accounts,loans.escrow_accounts,CREATE TABLE,N/A,loans,loans,loans.loans,429,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,escrow_accounts,loans.escrow_accounts,CREATE TABLE,N/A,core,accounts,core.accounts,430,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,escrow_transactions,loans.escrow_transactions,CREATE TABLE,N/A,loans,escrow_accounts,loans.escrow_accounts,446,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_performance_analytics,loans.loan_performance_analytics,CREATE TABLE,N/A,loans,loans,loans.loans,460,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,loan_performance_analytics,loans.loan_performance_analytics,CREATE TABLE,N/A,core,employees,core.employees,472,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_lines,loans.credit_lines,CREATE TABLE,N/A,core,customers,core.customers,480,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,05_loan_credit_tables.sql,CREATE TABLE,N/A,loans,credit_lines,loans.credit_lines,CREATE TABLE,N/A,core,accounts,core.accounts,481,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,reports,analytics.reports,CREATE TABLE,N/A,core,employees,core.employees,32,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,report_executions,analytics.report_executions,CREATE TABLE,N/A,analytics,reports,analytics.reports,42,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,report_executions,analytics.report_executions,CREATE TABLE,N/A,core,employees,core.employees,49,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,kpi_definitions,analytics.kpi_definitions,CREATE TABLE,N/A,core,employees,core.employees,66,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,kpi_values,analytics.kpi_values,CREATE TABLE,N/A,analytics,kpi_definitions,analytics.kpi_definitions,73,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,kpi_values,analytics.kpi_values,CREATE TABLE,N/A,core,employees,core.employees,80,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,customer_analytics,analytics.customer_analytics,CREATE TABLE,N/A,core,customers,core.customers,88,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,analytics,product_performance,analytics.product_performance,CREATE TABLE,N/A,core,products,core.products,108,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,CREATE TABLE,N/A,core,customers,core.customers,160,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,CREATE TABLE,N/A,core,accounts,core.accounts,161,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,CREATE TABLE,N/A,payment,payment_methods,payment.payment_methods,162,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,CREATE TABLE,N/A,payment,payment_processors,payment.payment_processors,163,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,CREATE TABLE,N/A,core,currencies,core.currencies,166,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,payment_instructions,payment.payment_instructions,CREATE TABLE,N/A,core,employees,core.employees,177,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,CREATE TABLE,N/A,core,customers,core.customers,185,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,CREATE TABLE,N/A,core,accounts,core.accounts,186,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,CREATE TABLE,N/A,core,currencies,core.currencies,189,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,CREATE TABLE,N/A,core,employees,core.employees,208,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,wire_transfers,payment.wire_transfers,CREATE TABLE,N/A,core,employees,core.employees,209,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,CREATE TABLE,N/A,core,customers,core.customers,217,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,payment,ach_transactions,payment.ach_transactions,CREATE TABLE,N/A,core,accounts,core.accounts,218,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,cards,cards.cards,CREATE TABLE,N/A,core,customers,core.customers,260,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,cards,cards.cards,CREATE TABLE,N/A,core,accounts,core.accounts,261,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,cards,cards.cards,CREATE TABLE,N/A,cards,card_types,cards.card_types,262,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,cards,cards.cards,CREATE TABLE,N/A,cards,cards,cards.cards,275,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,CREATE TABLE,N/A,cards,cards,cards.cards,282,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,CREATE TABLE,N/A,core,currencies,core.currencies,285,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,card_rewards,cards.card_rewards,CREATE TABLE,N/A,cards,cards,cards.cards,305,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,cards,card_rewards,cards.card_rewards,CREATE TABLE,N/A,cards,card_transactions,cards.card_transactions,306,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,treasury,liquidity_management,treasury.liquidity_management,CREATE TABLE,N/A,core,employees,core.employees,333,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,treasury,funding_sources,treasury.funding_sources,CREATE TABLE,N/A,core,currencies,core.currencies,347,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,treasury,interest_rate_risk,treasury.interest_rate_risk,CREATE TABLE,N/A,core,employees,core.employees,368,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,audit,audit_trails,audit.audit_trails,CREATE TABLE,N/A,core,employees,core.employees,382,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,core,holidays,core.holidays,CREATE TABLE,N/A,core,countries,core.countries,395,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,core,system_parameters,core.system_parameters,CREATE TABLE,N/A,core,employees,core.employees,425,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,audit,error_logs,audit.error_logs,CREATE TABLE,N/A,core,employees,core.employees,438,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,audit,error_logs,audit.error_logs,CREATE TABLE,N/A,core,employees,core.employees,442,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,audit,user_sessions,audit.user_sessions,CREATE TABLE,N/A,core,employees,core.employees,449,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,core,fee_structures,core.fee_structures,CREATE TABLE,N/A,core,products,core.products,495,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,core,customer_communications,core.customer_communications,CREATE TABLE,N/A,core,customers,core.customers,514,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,core,customer_communications,core.customer_communications,CREATE TABLE,N/A,core,employees,core.employees,524,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,core,interest_calculations,core.interest_calculations,CREATE TABLE,N/A,core,accounts,core.accounts,532,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,06_analytics_payment_tables.sql,CREATE TABLE,N/A,core,interest_calculations,core.interest_calculations,CREATE TABLE,N/A,core,employees,core.employees,541,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,ib_deals,trading.ib_deals,CREATE TABLE,N/A,core,customers,core.customers,13,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,ib_deals,trading.ib_deals,CREATE TABLE,N/A,core,currencies,core.currencies,15,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,ib_deals,trading.ib_deals,CREATE TABLE,N/A,core,employees,core.employees,24,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,loans,syndicated_loans,loans.syndicated_loans,CREATE TABLE,N/A,loans,loans,loans.loans,32,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,derivatives,trading.derivatives,CREATE TABLE,N/A,trading,securities,trading.securities,54,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,derivatives,trading.derivatives,CREATE TABLE,N/A,core,currencies,core.currencies,57,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,derivatives,trading.derivatives,CREATE TABLE,N/A,trading,exchanges,trading.exchanges,62,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,interest_rate_swaps,trading.interest_rate_swaps,CREATE TABLE,N/A,trading,derivatives,trading.derivatives,72,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,fx_forwards,trading.fx_forwards,CREATE TABLE,N/A,trading,derivatives,trading.derivatives,92,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,fx_forwards,trading.fx_forwards,CREATE TABLE,N/A,core,currencies,core.currencies,93,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,fx_forwards,trading.fx_forwards,CREATE TABLE,N/A,core,currencies,core.currencies,94,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,commodity_trades,trading.commodity_trades,CREATE TABLE,N/A,core,employees,core.employees,120,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,risk,regulatory_capital,risk.regulatory_capital,CREATE TABLE,N/A,core,employees,core.employees,144,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,risk,regulatory_capital,risk.regulatory_capital,CREATE TABLE,N/A,core,employees,core.employees,145,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,risk,stress_scenario_factors,risk.stress_scenario_factors,CREATE TABLE,N/A,risk,stress_test_scenarios,risk.stress_test_scenarios,153,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,risk,stress_scenario_factors,risk.stress_scenario_factors,CREATE TABLE,N/A,risk,risk_factors,risk.risk_factors,154,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,risk,liquidity_ratios,risk.liquidity_ratios,CREATE TABLE,N/A,core,employees,core.employees,175,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,risk,ecl_calculations,risk.ecl_calculations,CREATE TABLE,N/A,core,employees,core.employees,196,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,compliance,aml_rules,compliance.aml_rules,CREATE TABLE,N/A,core,employees,core.employees,215,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,compliance,customer_due_diligence,compliance.customer_due_diligence,CREATE TABLE,N/A,core,customers,core.customers,222,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,compliance,customer_due_diligence,compliance.customer_due_diligence,CREATE TABLE,N/A,core,employees,core.employees,236,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,compliance,customer_due_diligence,compliance.customer_due_diligence,CREATE TABLE,N/A,core,employees,core.employees,239,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,loans,trade_finance,loans.trade_finance,CREATE TABLE,N/A,core,customers,core.customers,248,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,loans,trade_finance,loans.trade_finance,CREATE TABLE,N/A,core,currencies,core.currencies,252,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,loans,trade_finance,loans.trade_finance,CREATE TABLE,N/A,core,employees,core.employees,267,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,fx_positions,trading.fx_positions,CREATE TABLE,N/A,trading,portfolios,trading.portfolios,274,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,fx_positions,trading.fx_positions,CREATE TABLE,N/A,core,currencies,core.currencies,275,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,fx_positions,trading.fx_positions,CREATE TABLE,N/A,core,employees,core.employees,288,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,mutual_funds,trading.mutual_funds,CREATE TABLE,N/A,core,currencies,core.currencies,310,TABLE COLUMN
85141c89-454c-4332-ac2a-5a045f33db04,07_remaining_tables.sql,CREATE TABLE,N/A,trading,mutual_fund_transactions,trading.mutual_fund_transactions,CREATE TABLE,N/A,trading,mutual_funds,trading.mutual_funds,318,TABLE COLUMN
